200 25 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-25.488 -28.57 -28.592 -24.603 -23.829 -31.907 -18.189 -30.443 -33.278 -23.242 -25.483 -27.387 -22.467 -12.652 -5.6837 -3.9743 -33.67 -12.593 -19.066 -14.914 -0.26863 -37.838 -13.538 -39.41 -17.407 -25.43 -20.358 -3.1686 -3.8396 -20.025 -5.228 -25.502 -23.479 -28.45 -20.629 -16.349 -32.006 -22.149 -22.804 -12.878 -15.726 -13.857 -13.732 -31.529 -4.0095 -5.2704 -11.072 -28.194 -23.173 -9.0105 -20.881 -17.631 -19.848 -35.668 -19.568 -22.003 -26.006 -16.391 -24.73 -13.147 -22.179 -29.323 -20.058 -29.222 -6.2169 -27.126 -13.361 -14.902 -26.703 -9.1916 -20.023 -8.9881 -8.9529 -32.956 -15.671 -32.1 -25.029 -24.347 -17.398 -21.08 -20.408 -23.021 -31.831 -22.48 -25.087 -38.037 -29.298 -23.561 -18.711 -28.598 -25.596 -30.625 -27.954 -13.833 -25.831 -25.045 -19.496 -12.899 -28.645 -23.367 -20.657 -6.8166 -27.505 -11.514 -32.1 -26.076 -19.991 -20.268 -15.142 -14.454 -28.692 -40.071 -24.358 -31.276 -30.054 -6.3359 -23.727 -25.648 -6.1697 -26.52 -5.482 -13.646 -17.105 -10.983 -27 -28.971 -29.879 -30.462 -32.388 -16.089 -38.189 -35.034 -17.731 -27.703 -15.383 -24.068 -16.171 -10.043 -13.529 -2.9736 -22.981 -28.718 -11.244 -26.428 -19.396 -2.6547 -31.544 -25.654 -8.134 -22.895 -16.445 -37.516 -33.071 -12.77 -11.944 -2.4778 -26.957 -23.734 -22.458 -20.512 -8.4538 -25.666 -20.51 -31.559 -28.592 -9.1428 -18.527 -25.761 -4.717 -22.212 -26.691 -9.1523 -17.108 -19.123 -32.144 -10.926 -21.675 -16.147 -28.919 -24.551 -11.731 -27.172 -30.001 -23.859 -14.636 -11.244 -25.885 -26.6 -39.297 -27.466 -20.065 -19.631 -38.78 -36.123 -28.128 -36.094 -19.943 -12.779 -19.974 -23.304
-5.4953 -4.7055 -22.146 -11.192 -10.319 -4.796 -22.645 -6.615 -7.9291 -7.961 -21.039 -5.6978 -15.797 -21.567 -25.834 -27.019 -2.7617 -18.847 -11.996 -21.791 -31.229 -7.0038 -20.157 -8.4925 -16.716 -20.914 -15.625 -27.909 -27.724 -20.949 -28.228 -18.482 -14.642 -14.43 -20.266 -21.321 -9.9812 -8.9224 -22.744 -18.151 -20.167 -21.669 -17.88 -7.065 -28.904 -27.475 -21.51 -18.913 -13.685 -22.104 -13.912 -16.918 -11.356 -5.6386 -12.785 -18.208 -4.9914 -18.235 -20.325 -19.114 -8.8673 -2.6418 -11.105 -17.49 -25.399 -14.425 -17.787 -17.452 -16.745 -23.2 -16.287 -25.647 -25.831 -2.2233 -23.138 -5.3465 -17.188 -6.6384 -14.598 -16.38 -12.869 -14.746 -10.165 -17.797 -12.054 -7.0559 -9.5975 -7.604 -12.608 -18.647 -5.5165 -1.1486 -10.737 -20.128 -7.8133 -17.666 -22.349 -21.129 -8.2622 -17.983 -17.326 -24.22 -3.4842 -21.806 -7.0551 -8.6008 -12.011 -17.3 -16.099 -17.274 -19.894 -9.0881 -9.7134 -1.5325 -3.6832 -25.613 -7.7093 -15.413 -25.17 -10.876 -26.546 -21.292 -15.323 -20.593 -22.695 -22.819 -1.1641 -13.128 -7.5581 -15.438 -7.5235 -4.0564 -14.942 -22.078 -20.559 -19.468 -23.537 -21.159 -17.507 -28.264 -11.522 -15.992 -19.846 -8.5001 -19.979 -28.526 -2.1853 -20.897 -26.651 -19.837 -14.775 -6.5331 -9.3711 -20.261 -20.658 -28.657 -4.8252 -10.565 -15.202 -16.933 -22.737 -22.636 -12.754 -5.9718 -3.1406 -22.343 -17.59 -18.075 -26.866 -10.151 -14.942 -21.835 -18.99 -11.864 -2.4307 -23.942 -17.97 -19.417 -10.953 -12.076 -20.954 -12.653 -3.4202 -11.062 -19.203 -23.731 -15.793 -17.713 -8.3617 -8.5889 -18.64 -11.396 -8.007 -6.8338 -22.512 -5.4496 -16.032 -21.959 -11.887 -18.98
-9.1046 -7.6249 -28.239 -16.655 -15.022 -16.217 -10.768 -7.7331 -19.206 -6.9982 -9.2924 -6.5048 -3.6049 -19.433 -18.188 -20.327 -13.841 -11.598 -10.16 -21.147 -24.059 -17.01 -18.263 -19.684 -16.955 -25.823 -4.0748 -21.326 -21.657 -8.8532 -23.072 -23.82 -19.239 -21.958 -8.1223 -10.023 -20.219 -7.4899 -26.127 -12.19 -9.3754 -20.362 -14.672 -17.746 -23.263 -22.207 -12.856 -25.477 -18.086 -15.209 -16.513 -6.4595 -7.2169 -17.797 -13.489 -6.013 -9.0028 -7.8679 -8.4429 -10.729 -7.6519 -9.5643 -7.3174 -7.9006 -19.908 -21.244 -11.393 -9.0146 -22.97 -14.766 -18.526 -22.059 -22.248 -14.345 -22.958 -9.9192 -22.466 -8.6315 -7.0354 -4.3669 -14.694 -2.5521 -20.278 -5.6089 -17.868 -18.012 -5.5969 -10.063 -7.3155 -25.448 -10.171 -12.729 -4.1028 -10.39 -4.3886 -22.887 -24.178 -19.052 -5.4384 -5.8826 -20.041 -18.086 -10.174 -12.634 -9.1561 -15.272 -12.702 -19.763 -12.813 -9.7118 -26.49 -19.683 -14.847 -11.388 -9.0913 -17.612 -6.4111 -21.264 -19.427 -17.783 -21.105 -19.783 -6.9676 -16.358 -27.987 -11.904 -11.164 -6.8166 -9.2681 -8.5719 -16.98 -15.477 -14.71 -10.852 -20.08 -23.937 -23.607 -14.147 -11.651 -20.896 -1.551 -6.595 -13.296 -3.8547 -8.0172 -21.213 -14.086 -9.1999 -22.738 -23.658 -12.038 -17.515 -9.473 -17.756 -17.591 -21.391 -11.931 -15.214 -19.103 -19.548 -17.274 -10.839 -3.7608 -16.928 -12.217 -17.466 -6.2896 -6.6141 -19.183 -4.2702 -4.4569 -15.548 -7.9206 -8.8943 -11.679 -21.192 -5.7859 -8.6715 -19.366 -0.70095 -12.195 -19.763 -13.976 -15.889 -17.879 -21.136 -21.725 -6.6421 -18.6 -16.403 -20.981 -8.2008 -17.684 -19.028 -11.364 -15.214 -18.187 -20.004 -12.417 -23.115
-11.171 -6.8436 -31.389 -19.58 -18.128 -15.703 -16.422 -4.3053 -18.846 -10.678 -11.883 -6.775 -9.1847 -25.371 -25.036 -27.136 -11.151 -18.348 -15.291 -26.712 -30.907 -12.817 -24.088 -15.926 -22.03 -29.466 -10.68 -28.133 -28.42 -14.171 -29.735 -27.203 -22.743 -24.183 -13.326 -16.322 -20.725 -11.719 -30.428 -18.748 -15.966 -26.098 -20.694 -17.862 -29.992 -28.876 -19.707 -28.321 -21.601 -21.986 -20.664 -13.259 -12.683 -15.582 -18.096 -11.024 -10.716 -14.637 -11.494 -17.569 -11.832 -8.711 -12.656 -7.0635 -26.578 -23.808 -18.001 -15.834 -25.9 -21.617 -22.961 -28.423 -28.616 -12.465 -28.439 -6.1078 -25.825 -11.43 -13.626 -10.462 -18.99 -8.2608 -20.875 -10.453 -20.727 -14.281 -1.8721 -13.233 -13.26 -28.17 -12.206 -11.92 -2.7626 -17.195 -6.4126 -26.289 -29.016 -24.96 -3.3518 -10.099 -24.375 -24.816 -10.958 -19.464 -4.4384 -17.485 -17.217 -24.18 -18.738 -16.449 -29.346 -15.465 -17.736 -9.5061 -7.2697 -24.464 -9.8825 -24.303 -26.125 -20.108 -27.784 -25.557 -13.71 -22.712 -31.514 -12.628 -10.391 -2.2949 -4.1579 -15.124 -12.479 -12.582 -19.787 -12.194 -25.553 -27.713 -29.029 -20.92 -18.163 -27.743 -7.8203 -5.7388 -19.992 -5.2135 -13.747 -28.06 -13.104 -11.681 -29.183 -27.7 -17.728 -13.882 -3.2312 -23.732 -23.709 -28.237 -13.318 -18.366 -22.899 -23.894 -23.893 -13.401 -10.338 -16.813 -12.654 -23.986 -12.833 -8.9732 -26.034 -9.4789 -5.8246 -22.257 -14.469 -14.246 -9.1321 -27.344 -11.043 -15.31 -20.991 -6.1804 -19.046 -22.107 -13.954 -19.032 -23.518 -27.247 -24.747 -8.2633 -14.288 -18.156 -25.505 -13.501 -13.18 -17.053 -12.524 -11.289 -22.634 -25.913 -16.958 -27.004
-12.911 -13.713 -27.993 -17.794 -16.221 -20.634 -5.9829 -14.636 -23.202 -10.121 -10.088 -12.452 -5.4745 -15.431 -11.38 -13.78 -19.821 -5.8902 -9.6643 -17.768 -17.208 -23.475 -14.615 -25.836 -14.939 -25.099 -3.3298 -14.772 -15.299 -5.6325 -17.035 -23.585 -19.3 -23.266 -5.5996 -3.8837 -23.397 -9.6736 -24.471 -7.3219 -2.5393 -16.708 -11.03 -21.504 -17 -16.175 -5.9809 -25.783 -18.28 -9.0001 -16.058 -0.74023 -7.5578 -23.197 -12.913 -5.6786 -13.142 -0.70248 -9.1259 -4.3613 -9.8139 -15.232 -7.843 -12.441 -13.943 -22.237 -6.4735 -3.2886 -23.37 -7.8468 -17.356 -16.887 -17.062 -19.851 -19.603 -16.682 -22.378 -11.928 -4.1939 -4.1211 -14.348 -5.9837 -23.369 -5.9859 -18.909 -24.222 -12.762 -12.439 -6.502 -25.903 -13.666 -17.805 -11.235 -3.2661 -10.403 -22.706 -21.837 -15.148 -12.472 -6.9269 -18.847 -11.961 -14.687 -5.5721 -16.173 -17.435 -12.467 -18.472 -9.7755 -4.512 -26.714 -26.06 -16.336 -17.255 -15.296 -10.707 -10.087 -21.691 -13.377 -19.446 -15.067 -16.099 -3.2514 -11.606 -27.277 -13.702 -16.477 -13.46 -16.339 -4.9038 -23.573 -21.423 -13.065 -12.374 -16.967 -23.173 -20.317 -8.0243 -7.0778 -14.075 -6.7494 -11.763 -7.6521 -10.505 -4.3724 -14.4 -19.083 -10.17 -17.335 -22.55 -9.7614 -23.702 -16.637 -13.825 -13.34 -14.587 -15.544 -16.321 -18.789 -18.389 -11.612 -10.999 -4.885 -20.964 -16.531 -12.122 -1.7379 -9.2614 -12.321 -7.4821 -9.6731 -9.6481 -1.6576 -8.517 -17.813 -16.58 -5.2508 -1.7927 -21.571 -7.7921 -5.3327 -21.161 -18.329 -16.888 -14.665 -16.618 -22.129 -9.9731 -25.057 -18.857 -19.399 -8.2811 -24.254 -24.191 -12.897 -21.649 -17.043 -16.019 -12.216 -22.264
-3.4208 -6.8039 -18.022 -6.6258 -5.6728 -4.6345 -21.79 -9.6671 -7.0531 -6.0901 -21.762 -7.01 -15.832 -17.247 -22.652 -23.501 -7.2565 -15.973 -8.4764 -17.27 -27.728 -11.387 -15.846 -12.185 -12.226 -16.514 -14.974 -24.333 -24.016 -20.476 -24.287 -14.114 -10.072 -10.572 -19.926 -20.029 -7.7471 -6.512 -18.172 -14.934 -18.639 -17.227 -13.95 -5.4061 -25.058 -23.58 -18.917 -14.854 -9.0758 -18.868 -9.2852 -15.526 -8.8687 -8.2017 -8.4582 -18.181 -3.4713 -16.653 -20.914 -16.614 -6.385 -5.2301 -8.579 -19.273 -21.622 -10.311 -14.742 -15.152 -12.535 -20.418 -11.648 -21.458 -21.636 -5.8987 -18.557 -9.2458 -12.779 -4.2456 -12.434 -16.027 -8.3498 -14.903 -7.8103 -17.888 -7.5818 -11.043 -11.948 -4.0631 -10.127 -14.654 -2.4996 -3.7334 -12.542 -18.084 -8.4487 -13.258 -17.703 -16.814 -10.419 -18.304 -12.681 -20.656 -2.6825 -19.398 -10.684 -4.1156 -7.7755 -12.653 -12.344 -14.679 -15.867 -13.091 -5.072 -5.8706 -6.8496 -22.56 -6.3351 -11.072 -21.464 -6.6219 -22.719 -16.888 -13.31 -16.728 -18.396 -24.144 -4.1139 -15.574 -11.209 -12.87 -12.006 -8.148 -10.613 -23.203 -16.046 -14.976 -18.936 -18.02 -14.325 -24.905 -11.314 -17.755 -16.661 -9.5946 -19.343 -25.141 -4.2133 -21.663 -22.496 -15.274 -11.03 -10.56 -12.974 -16.052 -16.538 -25.255 -0.61388 -5.9194 -10.583 -12.286 -19.063 -23.311 -11.613 -4.8075 -1.5064 -18.541 -16.573 -18.992 -23.655 -9.0547 -16.214 -18.434 -17.712 -8.7663 -6.9215 -19.653 -17.853 -17.921 -7.3654 -12.616 -18.441 -8.5625 -2.5301 -6.4304 -14.838 -19.423 -11.482 -18.85 -12.57 -4.5287 -13.993 -8.5307 -12.412 -8.7038 -23.692 -9.9982 -11.398 -17.6 -7.707 -14.438
-14.985 -17.434 -25.051 -16.845 -15.554 -22.21 -9.9365 -19.119 -24.204 -12.431 -15.931 -16.21 -11.574 -10.327 -5.7577 -7.8076 -22.943 -1.6226 -9.2884 -12.972 -11.593 -26.984 -9.888 -28.874 -11.638 -21.922 -9.2947 -8.8075 -9.2205 -10.802 -10.891 -20.902 -17.241 -21.906 -11.096 -7.3814 -23.651 -11.478 -20.592 -3.2148 -5.9602 -11.777 -6.9398 -22.42 -10.894 -10.03 -1.6359 -23.409 -16.454 -2.855 -13.978 -6.5858 -9.0279 -25.532 -11.359 -11.727 -15.422 -5.6345 -15.016 -1.8323 -11.548 -18.425 -9.2841 -18.579 -7.8017 -20.691 -2.9787 -3.5195 -21.232 -2.8401 -14.462 -10.952 -11.116 -22.498 -14.707 -20.869 -19.905 -13.842 -6.0879 -10.252 -12.675 -11.949 -23.549 -12.086 -17.735 -27.388 -17.911 -13.52 -7.7777 -23.644 -15.35 -20.222 -16.591 -3.6326 -14.528 -20.132 -17.576 -10.149 -17.266 -13.026 -15.762 -5.8165 -16.999 -2.5859 -20.766 -17.409 -11.341 -15.344 -6.7705 -3.1681 -24.218 -29.371 -15.899 -20.443 -18.97 -5.3371 -12.784 -19.71 -7.2323 -18.743 -8.9225 -11.195 -5.7215 -6.2671 -24 -19.573 -19.233 -19.227 -21.036 -4.963 -27.25 -24.419 -10.478 -18.242 -12.451 -20.084 -15.428 -1.9181 -3.6012 -8.434 -11.593 -17.85 -2.1441 -15.063 -9.7515 -8.7429 -21.313 -16.044 -11.298 -19.222 -7.5918 -26.86 -21.684 -8.9437 -8.2344 -8.9133 -17 -15.56 -16.464 -15.382 -5.5905 -16.608 -9.1221 -22.171 -18.43 -6.2612 -7.8435 -15.389 -6.7885 -10.951 -15.705 -3.5832 -6.8494 -8.8163 -21.224 -10.965 -11.321 -5.9773 -21.123 -13.218 -1.6224 -20.057 -20.059 -15.948 -10.315 -11.063 -20.091 -16.116 -28.503 -18.9 -15.932 -9.1059 -27.879 -26.236 -18.744 -25.192 -14.212 -10.882 -11.191 -19.167
-9.6798 -14.303 -10.638 -1.3805 -2.7343 -10.191 -24.344 -17.29 -10.093 -10.77 -26.536 -14.09 -20.279 -11.972 -20.509 -20.404 -14.971 -15.441 -8.703 -10.933 -24.404 -18.813 -10.783 -18.808 -6.7669 -8.6474 -18.629 -21.01 -20.337 -23.733 -19.881 -6.3547 -2.0715 -4.9842 -23.427 -22.039 -8.1169 -10.191 -10.175 -13.755 -20.403 -11.352 -10.8 -8.6381 -20.901 -19.362 -18.569 -7.8011 -1.263 -16.995 -3.2614 -17.97 -11.212 -14.374 -5.6547 -22.285 -10.161 -18.598 -25.58 -16.807 -10.028 -13.1 -10.981 -25.385 -17.92 -3.8741 -14.041 -16.019 -5.2937 -19.465 -4.6688 -16.37 -16.515 -13.321 -11.737 -17.179 -4.9764 -9.509 -14.176 -19.942 -4.284 -19.618 -7.8977 -22.177 -0.97508 -18.063 -19.021 -7.7788 -11.978 -7.7939 -8.6762 -11.533 -19.163 -18.976 -14.758 -5.4408 -10.039 -11.609 -17.5 -22.846 -5.132 -17.677 -10.326 -19.383 -18.5 -3.9832 -5.925 -5.2533 -10.228 -15.028 -8.8134 -19.995 -3.1241 -13.87 -14.696 -20.743 -11.477 -3.5879 -17.993 -2.592 -18.775 -11.237 -15.115 -13.299 -10.665 -29.515 -12.119 -22.481 -19.019 -13.696 -19.537 -15.501 -6.6823 -28.384 -9.8536 -7.0011 -11.936 -16.512 -13.367 -22.131 -16.189 -23.938 -15.24 -16.039 -22.468 -22.284 -11.504 -26.498 -17.469 -7.2715 -9.3882 -17.656 -20.717 -11.417 -12.203 -22.343 -8.0308 -2.5095 -2.7546 -4.8682 -15.934 -27.931 -15.227 -9.2055 -9.4712 -15.076 -19.455 -24.192 -21.355 -13.447 -22.02 -16.174 -20.019 -9.9023 -14.913 -14.298 -21.871 -19.834 -4.8351 -18.077 -18.33 -3.1385 -9.5376 -1.8296 -9.6476 -14.003 -4.0491 -24.309 -19.74 -4.516 -6.4466 -10.291 -19.828 -14.118 -28.914 -17.672 -4.5801 -12.106 -6.1623 -6.4335
-11.556 -12.177 -27.471 -16.916 -15.31 -19.278 -6.9958 -13.093 -21.912 -8.7826 -9.8914 -10.918 -4.5203 -15.713 -12.622 -14.911 -18.305 -6.5651 -8.9094 -17.903 -18.483 -21.934 -14.785 -24.316 -14.686 -24.661 -2.177 -15.909 -16.358 -6.1559 -17.98 -23.033 -18.648 -22.41 -5.9075 -5.2108 -22.227 -8.4401 -24.236 -7.7112 -4.0388 -16.907 -11.13 -20.239 -18.029 -17.114 -7.2355 -25.136 -17.589 -9.9554 -15.468 -0.80863 -6.5074 -21.739 -12.285 -5.355 -11.754 -2.236 -8.9021 -5.306 -8.589 -13.725 -6.7788 -11.554 -14.845 -21.431 -6.8471 -3.8272 -22.687 -9.1366 -16.942 -17.539 -17.719 -18.374 -19.75 -15.133 -21.786 -10.615 -3.5489 -3.3253 -13.704 -4.8118 -22.212 -5.5214 -18.062 -22.696 -11.277 -11.262 -5.6018 -25.227 -12.361 -16.361 -9.7852 -4.7002 -8.859 -22.136 -21.745 -15.398 -10.943 -6.4308 -18.458 -12.91 -13.278 -6.9502 -14.637 -16.376 -11.756 -18.1 -9.6623 -4.8878 -26.089 -24.525 -15.375 -15.741 -13.759 -11.997 -8.6874 -20.989 -14.307 -18.493 -16.003 -16.299 -2.7496 -12.063 -26.85 -13.414 -15.004 -12.161 -14.81 -4.6807 -22.028 -19.913 -12.684 -12.107 -17.023 -22.73 -20.452 -8.9295 -7.3488 -15.33 -5.2043 -10.738 -8.3511 -8.9587 -4.8891 -15.652 -17.652 -9.9382 -18.064 -22.177 -9.4385 -22.177 -15.147 -14.064 -13.667 -15.835 -14.249 -15.428 -18.208 -17.986 -12.382 -10.985 -3.398 -19.658 -15.16 -12.785 -1.8761 -8.6204 -13.593 -6.0281 -8.5725 -10.485 -2.8718 -7.6771 -16.284 -17.055 -4.9044 -3.2871 -20.544 -6.3396 -6.575 -20.271 -16.967 -16.024 -14.716 -17.065 -21.436 -9.2345 -23.517 -17.766 -19.104 -7.3319 -22.71 -22.761 -12.644 -20.109 -16.619 -16.303 -11.49 -21.833
