100 25 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-22.694 -39.195 -10.643 -19.134 -17.734 -19.435 -30.362 -23.362 -18.169 -29.59 -30.279 -30.635 -30.069 -16.64 -12.688 -23.614 -9.2754 -35.558 -34.331 -34.029 -25.968 -19.391 -27.217 -21.773 -20.621 -30.902 -24.07 -9.4598 -28.889 -24.162 -34.593 -28.153 -27.622 -21.718 -33.118 -31.958 -15.95 -29.537 -28.287 -3.1499 -6.1085 -15.431 -35.066 -11.464 -21.622 -24.659 -10.517 -23.078 -27.141 -27.326 -28.084 -26.564 -7.285 -7.3236 -37.621 -13.77 -19.455 -10.176 -38.745 -34.381 -27.813 -29.839 -0.077988 -32.083 -26.946 -27.814 -26.17 -16.193 -28.086 -31.6 -24.823 -12.147 -4.9484 -3.4335 -16.883 -28.194 -24.15 -25.347 -16.471 -39.483 -22.504 -25.052 -16.677 -24.272 -17.748 -25.499 -13.611 -16.18 -24.535 -12.414 -31.302 -19.099 -25.907 -18.887 -4.2264 -26.645 -13.542 -12.895 -5.671 -24.851
-29.017 -29.08 -27.96 -11.422 -12.746 -7.357 -34.187 -35.617 -25.287 -11.673 -19.862 -34.54 -22.045 -10.805 -30.06 -25.406 -28.32 -27.916 -19.08 -28.749 -13.383 -13.053 -32.653 -5.0225 -7.9257 -32.043 -26.049 -24.638 -27.236 -32.39 -27.711 -20.166 -19.864 -6.3745 -28.615 -18.726 -14.822 -33.282 -2.0377 -23.643 -21.289 -27.533 -26.544 -28.084 -21.067 -20.268 -16.586 -13.531 -10.776 -7.3481 -3.4384 -3.3857 -28.343 -27.319 -28.106 -15.119 -20.751 -18.017 -27.628 -28.517 -4.1722 -28.542 -26.732 -21.833 -32.348 -11.698 -7.5548 -11.368 -28.842 -19.875 -28.882 -22.91 -26.438 -23.337 -10.364 -9.8827 -9.9708 -16.431 -18.73 -28.147 -6.7159 -28.566 -12.097 -31.837 -25.938 -15.07 -20.912 -18.458 -12.495 -18.466 -32.339 -32.98 -16.136 -10.567 -23.816 -33.878 -21.148 -29.749 -21.428 -35.977
-8.1538 -15.108 -16.241 -12.185 -11.845 -18.957 -11.976 -15.704 -7.7662 -14.039 -7.9851 -12.329 -6.524 -16.053 -16.547 -3.6722 -17.67 -11.381 -13.4 -10.028 -9.7022 -10.258 -10.653 -19.631 -15.415 -10.065 -4.1704 -15.175 -5.7529 -11.365 -10.421 -5.4481 -5.1151 -16.68 -9.2389 -10.714 -11.439 -11.07 -21.882 -22.174 -19.132 -11.919 -10.959 -15.668 -2.6048 -2.2435 -17.589 -8.6861 -12.847 -16.091 -20.2 -19.176 -19.32 -18.474 -13.522 -13.773 -4.7468 -15.886 -14.857 -10.296 -19.291 -7.0549 -24.224 -8.9625 -10.37 -12.479 -15.25 -15.749 -6.7194 -9.5012 -7.0521 -12.173 -19.856 -22.28 -16.568 -14.427 -12.325 -6.4171 -8.2105 -15.589 -15.774 -6.6279 -13.778 -10.663 -8.6373 -7.8293 -10.582 -8.6186 -9.9591 -12.632 -10.406 -15.025 -7.0212 -13.41 -20.121 -12.189 -10.639 -16.061 -19.842 -15.408
-5.5895 -14.691 -17.386 -17.629 -17.137 -24.397 -6.422 -12.41 -8.7309 -19.01 -11.382 -6.7721 -8.9845 -21.298 -16.862 -3.3894 -18.947 -10.601 -16.682 -8.1403 -14.992 -15.696 -5.6351 -25.166 -20.944 -4.6999 -2.8206 -17.408 -2.7712 -7.6546 -9.4859 -9.2652 -9.2138 -22.236 -7.0754 -14.238 -16.398 -5.5397 -27.393 -25.418 -22.645 -12.336 -10.924 -16.649 -7.3375 -7.5572 -21.985 -14.241 -18.122 -21.489 -25.679 -24.702 -20.888 -20.245 -13.203 -18.499 -8.8636 -19.986 -15.068 -8.7142 -24.76 -3.1543 -26.989 -11.33 -5.4196 -17.633 -20.71 -20.943 -1.3321 -12.704 -3.1867 -14.779 -22.109 -25.603 -21.838 -19.652 -17.853 -11.68 -12.515 -15.719 -21.345 -2.6553 -18.993 -6.9014 -9.2954 -13.118 -13.906 -12.959 -15.429 -16.657 -5.0807 -13.232 -12.185 -18.845 -23.117 -7.5321 -13.875 -16.395 -23.375 -11.611
-10.107 -25.51 -6.798 -10.957 -9.5091 -16.082 -17.713 -14.328 -5.0744 -19.37 -17.263 -18.033 -16.6 -12.174 -8.2405 -9.8888 -7.904 -21.773 -22.046 -20.187 -14.853 -9.7852 -14.841 -17.857 -14.304 -17.587 -10.406 -4.828 -15.09 -12.692 -20.786 -14.901 -14.4 -15.853 -19.278 -19.428 -7.4049 -16.794 -22.841 -12.195 -9.4744 -5.3931 -21.363 -6.5511 -7.9323 -11.201 -9.8705 -12.089 -17.18 -18.989 -21.745 -20.283 -9.1996 -8.2564 -23.926 -7.8546 -5.8035 -7.5244 -25.187 -20.543 -21.068 -16.098 -13.927 -18.816 -14.528 -17.455 -17.8 -11.623 -14.517 -18.71 -11.709 -1.7752 -9.4512 -12.379 -12.753 -18.665 -14.835 -13 -4.111 -25.924 -15.761 -11.81 -10.273 -12.478 -5.1193 -13.68 -1.3757 -4.1597 -13.89 -4.6095 -17.99 -10.99 -13.684 -11.669 -9.9322 -14.971 -1.1633 -7.8443 -10.203 -15.177
-17.424 -22.908 -17.226 -0.75232 -1.8644 -7.4402 -23.254 -23.881 -13.55 -9.9975 -12.844 -23.611 -13.961 -5.0894 -19.025 -14.194 -17.926 -20.355 -15.441 -20.184 -6.7916 -1.355 -21.353 -8.2405 -4.048 -21.581 -14.865 -14.221 -17.14 -20.763 -19.763 -11.738 -11.249 -5.5071 -19.713 -13.5 -3.9539 -22.311 -12.091 -16.603 -13.485 -15.985 -19.292 -17.179 -9.796 -10.089 -9.5654 -4.3376 -7.5495 -8.3533 -10.899 -9.4638 -18.488 -17.426 -21.528 -5.8233 -9.1173 -9.4213 -21.909 -20.183 -10.209 -18.472 -19.531 -15 -21.036 -8.2369 -7.1399 -5.0208 -18.212 -13.721 -17.566 -11.882 -17.316 -16.479 -5.4711 -8.6818 -4.5961 -7.7116 -7.0668 -22.596 -5.0458 -17.317 -3.3512 -20.246 -14.21 -7.0765 -9.6642 -6.8435 -5.2156 -8.0929 -21.927 -21.319 -7.9319 -1.9419 -15.648 -22.397 -9.8996 -18.656 -13.965 -24.264
-13.737 -30.048 -4.5804 -13.096 -11.531 -16.618 -21.466 -16.152 -8.9512 -22.704 -21.591 -21.762 -21.077 -12.787 -6.9829 -14.283 -4.8035 -26.322 -26.154 -24.713 -18.437 -12.496 -18.416 -18.726 -15.894 -21.718 -14.752 -1.1516 -19.552 -15.728 -25.334 -19.301 -18.787 -17.359 -23.792 -23.6 -9.3126 -20.592 -24.489 -8.0692 -5.9283 -7.0663 -25.903 -4.9382 -12.456 -15.657 -8.3337 -15.543 -20.366 -21.598 -23.686 -22.154 -5.2807 -4.2277 -28.466 -8.4059 -10.305 -6.0529 -29.699 -25.08 -23.139 -20.509 -9.453 -23.235 -18.122 -20.802 -20.384 -12.211 -18.802 -23.001 -15.687 -2.8141 -4.9346 -8.3287 -13.291 -21.721 -17.689 -17.036 -7.85 -30.437 -17.614 -15.87 -11.516 -15.689 -8.6478 -17.519 -4.6124 -7.686 -17.258 -5.2054 -22.121 -12.141 -17.683 -13.437 -5.6392 -18.166 -4.479 -6.8152 -6.5975 -17.35
-19.439 -7.6883 -27.927 -17.037 -17.842 -22.241 -19.499 -26.814 -19.761 -9.7452 -4.2362 -19.758 -5.6918 -21.278 -28.477 -15.062 -29.254 -7.5745 -2.9188 -9.6759 -9.6993 -15.847 -19.981 -21.582 -18.354 -16.298 -15.241 -26.3 -12.103 -22.105 -7.9335 -6.691 -7.1492 -18.751 -10.187 -2.8992 -18.93 -18.953 -20.052 -31.797 -28.581 -23.898 -6.113 -27.434 -13.871 -10.453 -25.523 -12.026 -10.964 -14.088 -18.183 -18.059 -30.694 -29.754 -6.8832 -21.451 -15.8 -24.671 -6.223 -9.1243 -17.31 -12.795 -34.356 -3.2125 -19.817 -9.9488 -14.16 -21.299 -14.652 -2.8242 -17.494 -23.245 -30.713 -31.783 -21.547 -11.546 -13.239 -9.1295 -18.043 -6.7725 -17.402 -16.951 -19.656 -21.349 -20.641 -9.3024 -21.2 -18.289 -11.279 -22.019 -16.372 -26.844 -8.6464 -17.984 -30.2 -21.985 -21.337 -27.994 -29.204 -26.117
-20.725 -24.006 -20.367 -3.2286 -4.7308 -5.432 -26.24 -27.289 -16.964 -8.7521 -13.991 -26.596 -15.604 -5.1871 -22.272 -17.282 -20.956 -21.929 -15.395 -22.153 -7.2273 -4.721 -24.505 -5.3908 -1.5084 -24.352 -17.942 -17.229 -19.719 -24.086 -21.479 -13.46 -13.039 -2.3668 -21.813 -13.947 -6.9524 -25.311 -8.6821 -18.419 -15.491 -19.379 -20.727 -20.377 -12.894 -12.606 -11.061 -5.9693 -6.4552 -5.8024 -7.5795 -6.0985 -21.336 -20.277 -22.75 -8.0907 -12.436 -11.586 -22.824 -22.06 -6.9642 -21.051 -21.469 -16.155 -24.193 -7.4033 -4.6591 -5.4887 -21.04 -14.55 -20.718 -15.094 -19.893 -18.226 -5.2105 -7.0076 -3.6315 -9.3774 -10.481 -23.464 -1.6237 -20.435 -4.9263 -23.548 -17.631 -8.3025 -12.943 -10.242 -5.7555 -10.986 -24.678 -24.739 -9.3438 -2.7804 -17.85 -25.641 -13.18 -21.92 -15.858 -27.645
-17.196 -11.923 -23.976 -12.128 -12.934 -17.539 -19.186 -24.754 -16.405 -6.459 -2.3823 -19.497 -4.9192 -16.388 -24.811 -12.665 -25.205 -10.352 -4.7228 -11.395 -4.8874 -10.945 -18.866 -17.078 -13.61 -16.313 -13.036 -22.034 -11.495 -20.267 -10.186 -3.975 -4.1039 -14.145 -11.452 -2.1997 -14.087 -18.456 -16.487 -27.052 -23.834 -20.408 -8.9883 -23.562 -10.268 -7.0394 -20.643 -7.115 -6.7929 -10.265 -14.606 -14.18 -26.493 -25.512 -10.742 -16.586 -11.896 -19.873 -10.714 -11.078 -13.679 -12.579 -29.688 -4.2738 -18.638 -5.8737 -10.044 -16.397 -13.808 -2.4454 -15.722 -19.016 -26.281 -27.019 -16.672 -7.8225 -8.5763 -4.434 -13.6 -11.359 -12.825 -15.219 -14.742 -19.534 -17.301 -4.4022 -16.856 -13.795 -6.4297 -17.352 -16.502 -24.074 -3.8517 -13.093 -25.553 -20.69 -17.016 -24.34 -24.438 -24.343
-15.906 -24.99 -13.654 -3.5944 -2.0289 -8.577 -22.578 -21.604 -11.394 -13.715 -15.182 -22.93 -15.746 -4.8458 -15.609 -13.528 -14.246 -21.993 -18.562 -21.346 -10.042 -3.4353 -20.269 -10.188 -6.6304 -21.412 -14.201 -10.521 -17.468 -19.072 -21.252 -13.561 -13.028 -8.169 -20.71 -16.362 -0.34396 -21.619 -15.234 -13.055 -9.872 -13.067 -21.111 -13.685 -9.4172 -10.956 -6.5046 -7.2021 -11.284 -12.125 -14.277 -12.768 -14.71 -13.648 -23.514 -2.413 -7.965 -5.8089 -24.18 -21.465 -13.682 -18.751 -15.892 -17.237 -19.944 -11.893 -10.912 -4.3845 -18.018 -16.291 -16.577 -8.4276 -13.501 -12.973 -5.4306 -12.481 -8.3945 -9.9614 -4.7286 -24.897 -8.2086 -16.44 -2.6549 -18.658 -11.888 -9.7932 -6.3861 -4.341 -8.5811 -4.31 -21.789 -18.605 -10.396 -4.0298 -11.92 -20.995 -6.6218 -15.275 -10.41 -22.209
-21.413 -1.839 -31.892 -23.37 -23.999 -28.897 -18.885 -28.049 -23.192 -16.44 -9.8129 -19.043 -9.5025 -27.682 -31.973 -17.703 -33.347 -5.388 -9.1178 -8.1989 -16.26 -21.987 -20.407 -28.314 -24.979 -15.636 -17.623 -30.832 -13.093 -23.324 -6.4706 -11.51 -12.049 -25.451 -9.2099 -9.6046 -24.794 -18.649 -26.691 -37.228 -34.051 -27.299 -4.9742 -31.284 -18.092 -14.914 -31.449 -18.293 -17.717 -20.818 -24.839 -24.781 -35.017 -34.166 -2.7697 -27.352 -20.229 -30.323 -0.84083 -7.5138 -23.986 -13.111 -39.564 -7.7153 -20.344 -16.703 -20.914 -27.651 -15.413 -8.9562 -19.049 -27.798 -35.464 -37.265 -27.995 -18.279 -19.904 -15.043 -23.125 -0.16613 -24.109 -18.519 -25.902 -22.596 -23.995 -15.559 -26.008 -23.445 -17.798 -27.399 -15.541 -29.076 -14.72 -24.397 -35.404 -22.478 -26.103 -31.488 -34.716 -26.995
-17.64 -12.32 -24.18 -11.922 -12.786 -17.19 -19.735 -25.199 -16.726 -5.895 -2.9437 -20.048 -5.489 -16.148 -25.066 -13.111 -25.387 -10.862 -4.601 -11.95 -4.5762 -10.813 -19.383 -16.672 -13.275 -16.873 -13.497 -22.172 -12.048 -20.736 -10.72 -4.4919 -4.5874 -13.762 -12.016 -2.2876 -14.017 -19 -15.958 -27.026 -23.81 -20.698 -9.4839 -23.783 -10.582 -7.4157 -20.532 -6.965 -6.3004 -9.746 -14.075 -13.674 -26.641 -25.652 -11.176 -16.495 -12.145 -19.826 -11.068 -11.626 -13.151 -13.139 -29.696 -4.7742 -19.152 -5.3621 -9.5572 -16.176 -14.347 -2.8602 -16.206 -19.169 -26.369 -26.985 -16.416 -7.2867 -8.2025 -4.523 -13.709 -11.698 -12.432 -15.707 -14.559 -20.006 -17.621 -4.3062 -16.985 -13.889 -6.1489 -17.373 -17.064 -24.452 -3.8893 -12.855 -25.572 -21.194 -17.15 -24.597 -24.404 -24.81
-6.6698 -24.092 -15.207 -24.427 -23.396 -30.713 -7.3301 -3.2476 -10.795 -28.601 -21.677 -7.3598 -19.356 -26.997 -13.298 -10.9 -16.594 -20.148 -27.044 -17.353 -24.17 -22.644 -5.1291 -32.078 -28.007 -10.144 -10.411 -17.23 -12.885 -3.2786 -19.079 -19.4 -19.251 -29.496 -16.326 -24.545 -21.823 -7.1668 -35.687 -25.763 -23.916 -10.923 -20.811 -14.391 -14.795 -16.81 -25.285 -22.62 -27.287 -30.328 -34.165 -32.956 -18.652 -18.523 -22.773 -23.045 -14.895 -22.903 -24.804 -18.03 -33.305 -12.514 -26.164 -21.716 -5.208 -26.999 -29.362 -26.502 -10.347 -23.049 -7.6302 -16.072 -20.95 -26.091 -27.585 -28.892 -26.273 -20.947 -17.447 -25.378 -28.935 -8.1353 -24.806 -3.9214 -10.427 -22.325 -16.732 -17.826 -24.175 -20.029 -10.355 -6.9955 -21.576 -25.493 -23.259 -3.0582 -16.561 -13.017 -24.585 -1.6408
-21.207 -1.0072 -32.155 -24.577 -25.118 -30.298 -18.025 -27.548 -23.377 -18.116 -10.994 -18.153 -10.275 -28.909 -32.088 -17.766 -33.642 -5.0321 -10.888 -7.6067 -17.639 -23.112 -19.793 -29.809 -26.361 -14.844 -17.614 -31.289 -12.862 -22.876 -6.1428 -12.407 -12.944 -26.903 -8.6714 -11.143 -25.78 -17.875 -28.405 -37.976 -34.827 -27.426 -5.1553 -31.515 -18.605 -15.581 -32.426 -19.506 -19.278 -22.462 -26.543 -26.434 -35.376 -34.561 -2.5921 -28.338 -20.766 -31.19 -2.1618 -6.9634 -25.678 -12.688 -40.217 -8.8311 -19.759 -18.274 -22.503 -28.849 -15.02 -10.319 -18.773 -28.285 -35.967 -38.033 -29.247 -19.919 -21.338 -16.159 -23.836 -1.7841 -25.574 -18.26 -27.054 -22.167 -24.147 -16.797 -26.596 -24.177 -19.141 -28.178 -14.705 -28.843 -15.899 -25.642 -36.072 -21.847 -26.676 -31.606 -35.506 -26.408
-13.861 -6.7427 -25.469 -21.34 -21.434 -27.826 -10.644 -19.987 -16.665 -18.241 -9.4251 -10.813 -7.1282 -25.575 -25.117 -10.954 -27.007 -2.9669 -12.868 -0.42468 -15.849 -19.562 -12.234 -27.92 -23.947 -7.3854 -10.658 -25.07 -5.6831 -15.333 -2.1356 -9.14 -9.5393 -24.875 -1.2542 -11.422 -21.491 -10.399 -28.228 -32.501 -29.496 -20.524 -4.1119 -24.769 -12.983 -10.786 -27.878 -16.643 -18.445 -21.986 -26.357 -25.812 -28.869 -28.144 -5.4843 -23.948 -15.089 -26.254 -7.5781 -0.89049 -25.422 -5.2268 -34.421 -7.806 -12.196 -17.603 -21.618 -25.375 -7.5487 -9.8713 -11.374 -22.204 -29.806 -32.623 -26.021 -19.605 -19.521 -13.199 -18.589 -8.0892 -23.687 -10.885 -23.431 -14.632 -17.347 -14.354 -20.853 -18.992 -16.997 -23.013 -7.2983 -21.422 -13.282 -22.537 -30.376 -14.293 -20.884 -24.644 -30.21 -18.847
-7.6299 -23.372 -8.0351 -11.73 -10.457 -17.532 -15.152 -12.645 -2.6322 -18.916 -15.678 -15.477 -14.714 -13.72 -8.7811 -7.3481 -9.405 -19.539 -20.733 -17.812 -14.264 -10.229 -12.338 -19.101 -15.259 -14.985 -7.8396 -6.9711 -12.61 -10.429 -18.52 -13.212 -12.746 -16.803 -16.873 -18.056 -8.6217 -14.226 -23.557 -14.772 -12.077 -4.7153 -19.226 -7.5469 -6.0411 -9.4491 -12.224 -11.737 -16.904 -19.135 -22.297 -20.905 -11.02 -10.185 -21.785 -9.6853 -4.1553 -9.9484 -23.156 -18.201 -21.547 -13.573 -16.393 -17.045 -12.021 -17.028 -17.993 -13.205 -11.935 -17.171 -9.1205 -4.1426 -11.704 -14.965 -14.308 -18.466 -14.906 -11.941 -4.4209 -23.889 -16.508 -9.211 -11.613 -10.139 -2.9509 -12.847 -3.5719 -4.7107 -13.546 -6.8034 -15.389 -9.8507 -12.653 -12.634 -12.469 -12.605 -3.4627 -8.3178 -12.806 -13.286
-25.195 -25.381 -25.176 -8.0933 -9.5762 -6.5904 -30.171 -31.979 -21.69 -8.1935 -15.931 -30.522 -18.046 -8.8226 -27.12 -21.461 -25.707 -24.012 -15.646 -24.751 -9.3489 -9.4772 -28.706 -4.712 -5.051 -27.993 -22.095 -21.981 -23.179 -28.581 -23.764 -16.132 -15.82 -3.7361 -24.593 -14.997 -11.779 -29.271 -3.8679 -22.291 -19.593 -24.23 -22.666 -25.21 -17.164 -16.229 -14.944 -9.517 -6.9006 -3.7887 -2.7724 -1.2417 -25.976 -24.925 -24.335 -12.622 -16.999 -15.916 -23.989 -24.538 -2.3739 -24.484 -25.391 -17.952 -28.404 -7.8762 -3.6431 -9.3092 -24.806 -16.043 -24.949 -19.938 -24.356 -22.042 -8.5563 -6.2728 -5.9189 -12.373 -15.312 -24.543 -3.318 -24.617 -9.4335 -28.005 -22.389 -11.015 -17.804 -15.089 -8.437 -15.728 -28.287 -29.551 -12.083 -7.5052 -22.054 -29.986 -18.041 -26.773 -19.858 -32.254
-28.342 -27.182 -28.251 -11.264 -12.718 -8.5144 -33.128 -35.173 -24.892 -9.7539 -18.205 -33.477 -20.491 -11.488 -30.241 -24.531 -28.727 -26.196 -17.078 -27.171 -11.976 -12.682 -31.765 -6.2263 -8.0416 -30.843 -25.155 -25.01 -25.984 -31.732 -26.048 -18.712 -18.45 -6.5704 -27.097 -16.883 -14.898 -32.243 -0.68757 -24.739 -22.207 -27.421 -24.798 -28.311 -20.276 -19.155 -17.506 -12.539 -9.147 -5.6057 -1.3193 -2.048 -28.907 -27.864 -26.261 -15.559 -20.179 -18.704 -25.698 -26.904 -2.1966 -27.269 -27.843 -20.107 -31.467 -9.9991 -6.0754 -12.02 -27.72 -18.108 -28.027 -23.059 -27.165 -24.459 -11.129 -8.0685 -8.8714 -15.162 -18.51 -26.196 -6.455 -27.679 -12.41 -31.146 -25.593 -13.755 -20.954 -18.282 -11.288 -18.768 -31.123 -32.754 -14.794 -10.602 -24.709 -33.091 -21.192 -29.903 -22.41 -35.433
-15.892 -18.797 -18.665 -4.8617 -5.5823 -11.039 -20.68 -23.001 -13.012 -7.4825 -8.7263 -21.033 -9.9537 -9.1936 -20.056 -11.978 -19.64 -16.343 -11.612 -16.367 -3.1628 -3.6074 -19.213 -11.246 -7.1674 -18.615 -12.603 -16.113 -13.907 -19.282 -15.807 -7.7511 -7.2924 -8.2099 -15.987 -9.4919 -6.9099 -19.774 -13.241 -19.988 -16.787 -16.289 -15.235 -18.44 -7.7698 -6.8205 -13.332 -0.24813 -5.3373 -7.8231 -11.633 -10.517 -20.574 -19.533 -17.431 -9.3229 -8.0415 -12.747 -17.791 -16.31 -10.756 -15.235 -22.764 -10.886 -18.914 -5.5662 -6.8069 -9.1393 -15.36 -9.6193 -15.474 -13.328 -19.878 -19.918 -9.5439 -6.8928 -3.7164 -3.6589 -7.7829 -18.478 -7.1639 -15.127 -7.4086 -18.668 -13.822 -2.9714 -11.019 -7.7959 -2.0013 -10.61 -18.928 -21.103 -3.8187 -5.9429 -18.708 -20.551 -11.226 -19.63 -17.347 -23.1
-9.9694 -16.175 -16.066 -9.7192 -9.4663 -16.483 -14.45 -17.384 -8.3238 -12.155 -7.6424 -14.804 -7.0062 -13.677 -16.748 -5.7752 -17.382 -12.762 -12.725 -11.845 -7.6119 -7.8028 -12.974 -17.13 -12.915 -12.561 -6.3753 -14.496 -8.1246 -13.312 -11.917 -5.2304 -4.7366 -14.178 -11.179 -10.033 -9.2757 -13.534 -19.484 -20.801 -17.667 -12.307 -12.09 -15.594 -2.1797 -1.5969 -15.668 -6.2587 -10.716 -13.817 -17.836 -16.766 -18.845 -17.922 -14.618 -11.717 -3.9275 -14.158 -15.678 -12.007 -16.939 -9.4493 -23.065 -9.1476 -12.679 -10.466 -12.919 -13.401 -9.2213 -9.1269 -9.2675 -11.436 -19.03 -20.866 -14.177 -12.323 -9.9279 -4.5037 -6.6598 -16.416 -13.281 -8.8959 -11.43 -12.651 -9.2183 -5.8 -9.524 -7.0096 -7.6528 -11.035 -12.898 -16.172 -5.1936 -10.947 -18.91 -14.385 -9.6313 -16.272 -18.355 -17.269
-6.928 -22.902 -16.626 -24.825 -23.876 -31.248 -5.85 -4.9239 -11.513 -28.383 -21.111 -5.8387 -18.702 -27.606 -14.81 -10.761 -18.05 -19.026 -26.399 -16.202 -24.057 -22.995 -4.1615 -32.515 -28.389 -8.8454 -10.204 -18.479 -12.047 -3.7072 -17.981 -18.931 -18.826 -29.851 -15.202 -23.969 -22.417 -5.8189 -35.854 -27.055 -25.093 -12.139 -19.773 -15.803 -14.892 -16.602 -26.227 -22.689 -27.195 -30.338 -34.28 -33.122 -20.122 -19.946 -21.631 -23.788 -15.233 -23.868 -23.691 -16.887 -33.403 -11.531 -27.572 -20.992 -4.3303 -26.848 -29.415 -27.129 -9.4932 -22.432 -7.3183 -17.123 -22.347 -27.371 -28.192 -28.786 -26.364 -20.786 -18.033 -24.241 -29.221 -7.7675 -25.376 -4.1163 -11.259 -22.191 -17.6 -18.431 -24.173 -20.892 -9.0182 -8.5927 -21.385 -25.929 -24.552 -2.2137 -17.444 -14.508 -25.775 -3.2794
-22.062 -2.4657 -32.456 -23.643 -24.31 -29.07 -19.577 -28.725 -23.776 -16.447 -10.135 -19.735 -9.9741 -27.942 -32.566 -18.315 -33.903 -6.0727 -9.056 -8.8882 -16.462 -22.298 -21.092 -28.434 -25.165 -16.328 -18.246 -31.352 -13.752 -23.997 -7.1504 -11.931 -12.47 -25.598 -9.8964 -9.7373 -25.155 -19.34 -26.652 -37.662 -34.478 -27.892 -5.6122 -31.854 -18.608 -15.396 -31.809 -18.572 -17.807 -20.844 -24.81 -24.796 -35.557 -34.699 -3.46 -27.712 -20.737 -30.722 -1.4546 -8.2024 -23.969 -13.787 -40.026 -8.0808 -21.028 -16.789 -20.98 -27.924 -16.085 -9.1968 -19.707 -28.312 -35.969 -37.693 -28.243 -18.311 -20.069 -15.371 -23.581 -0.85532 -24.251 -19.176 -26.197 -23.268 -24.586 -15.832 -26.496 -23.893 -18.015 -27.829 -16.232 -29.725 -15.022 -24.652 -35.863 -23.164 -26.595 -32.08 -35.138 -27.677
-16.311 -5.2233 -26.362 -18.573 -19.018 -24.574 -15.147 -23.326 -17.707 -13.536 -5.1885 -15.377 -4.0643 -22.911 -26.51 -12.338 -27.807 -3.0518 -7.6175 -4.9454 -12.014 -17.024 -16.029 -24.311 -20.625 -11.88 -12.33 -25.277 -8.2425 -18.567 -3.2123 -6.2207 -6.7538 -21.321 -5.5266 -6.4427 -19.596 -14.696 -23.775 -31.784 -28.627 -21.838 -1.6308 -25.765 -12.538 -9.4054 -26.233 -13.542 -14.151 -17.589 -21.89 -21.527 -29.464 -28.61 -3.7352 -22.152 -14.681 -24.979 -4.7179 -4.3879 -20.974 -8.6367 -34.064 -3.0875 -15.908 -13.215 -17.404 -22.816 -10.754 -5.0646 -14.083 -22.245 -29.914 -31.836 -23.278 -15.1 -15.774 -10.11 -17.651 -5.4542 -20.038 -13.538 -20.978 -17.817 -18.528 -10.908 -20.477 -17.985 -13.408 -21.976 -11.906 -23.945 -9.9348 -19.681 -29.911 -18.088 -20.567 -26.024 -29.303 -22.441
-25.105 -23.577 -26.214 -9.0396 -10.598 -8.8293 -29.565 -32.141 -21.979 -6.1838 -14.467 -29.91 -16.748 -10.626 -28.025 -21.132 -26.862 -22.476 -13.624 -23.427 -8.2864 -10.059 -28.327 -7.0465 -6.6365 -27.202 -21.737 -23.139 -22.324 -28.496 -22.313 -14.986 -14.736 -5.6278 -23.356 -13.227 -12.828 -28.694 -4.3908 -24.117 -21.302 -24.832 -21.087 -26.18 -16.982 -15.598 -16.736 -9.1611 -5.4032 -1.8688 -2.5546 -2.1697 -27.286 -26.227 -22.609 -14.035 -17.115 -17.482 -22.129 -23.162 -1.617 -23.597 -27.202 -16.387 -28.035 -6.2621 -2.4473 -11.06 -24.128 -14.404 -24.628 -20.883 -25.838 -23.891 -10.442 -4.3829 -5.5026 -11.526 -15.907 -22.653 -4.7539 -24.256 -10.85 -27.881 -22.733 -10.102 -18.663 -15.742 -7.7386 -16.915 -27.472 -29.983 -11.121 -8.7361 -23.712 -29.733 -18.898 -27.652 -21.619 -32.294
