50 50 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-17.45 -26.171 -10.746 -0.83941 -20.344 -21.654 -17.892 -39.26 -23.621 -25.29 -20.343 -5.2838 -16.369 -28.375 -27.528 -23.571 -14.459 -32.123 -10.768 -8.769 -22.521 -30.346 -32.567 -24.795 -5.8886 -13.969 -14.661 -36.736 -4.6269 -28.619 -31.287 -18.028 -5.0607 -18.953 -23.444 -20.913 -37.236 -24.282 -34.006 -5.4229 -27.8 -1.1392 -20.818 -20.629 -29.907 -23.101 -21.015 -30.937 -28.531 -29.289
-12.244 -14.902 -13.358 -16.852 -2.958 -10.195 -10.526 -22.41 -6.3378 -13.228 -7.0221 -13.156 -8.9738 -11.908 -13.511 -9.4634 -7.9012 -17.22 -8.7395 -11.117 -5.9041 -13.327 -15.852 -10.57 -12.742 -3.5025 -2.7349 -19.465 -13.274 -13.888 -15.723 -8.7081 -13.356 -5.2562 -11.475 -14.293 -20.205 -10.544 -18.323 -13.285 -14.003 -16.336 -4.8852 -11.184 -13.344 -8.014 -8.0627 -16.19 -11.31 -13.474
-10.791 -27.437 -17.582 -26.641 -13.961 -5.7498 -9.6494 -15.568 -14.575 -2.0669 -8.085 -25.248 -10.99 -19.381 -24.213 -21.493 -12.953 -5.9246 -16.729 -18.59 -16.61 -18.314 -10.452 -22.064 -25.078 -16.143 -16.233 -15.975 -22.893 -3.9039 -6.5656 -9.3414 -25.374 -9.9349 -3.9539 -8.394 -14.793 -4.2795 -8.5318 -25.508 -2.1107 -26.368 -10.073 -6.8634 -8.7975 -19.698 -7.0858 -4.8949 -11.479 -6.4432
-25.555 -2.0109 -25.954 -25.621 -12.22 -22.511 -23.773 -25.275 -10.92 -24.565 -19.363 -20.456 -22.298 -8.2126 -2.894 -4.0807 -21.143 -25.174 -21.015 -22.959 -8.943 -11.008 -20.739 -3.4416 -19.854 -15.552 -14.617 -20.835 -23.157 -22.91 -23.131 -21.884 -20.682 -17.996 -23.261 -27.33 -22.792 -21.482 -24.89 -20.348 -23.915 -25.005 -16.202 -23.984 -19.49 -5.8561 -20.261 -24.581 -15.889 -21.128
-17.034 -19.682 -22.105 -28.5 -9.6352 -11.099 -15.123 -10.196 -7.732 -10.375 -9.9882 -25.307 -15.176 -10.195 -15.709 -14.203 -16.01 -7.6304 -18.976 -21.402 -10.05 -8.5151 -3.6913 -14.32 -24.923 -15.325 -14.815 -7.8306 -24.715 -6.3532 -5.5412 -13.554 -25.498 -10.653 -10.378 -16.388 -8.0776 -8.0317 -7.2637 -25.457 -7.9921 -28.047 -8.3877 -13.222 -1.8273 -12.601 -9.9155 -7.2652 -1.7986 -3.9176
-23.373 -4.2079 -24.045 -24.373 -9.9542 -20.235 -21.567 -23.683 -8.68 -22.29 -17.094 -19.325 -20.132 -6.7435 -2.9771 -1.805 -19.053 -23.068 -19.133 -21.171 -6.6645 -9.6076 -18.832 -1.3385 -18.733 -13.605 -12.654 -19.347 -21.689 -20.716 -21.044 -19.667 -19.553 -15.749 -20.979 -25.084 -21.189 -19.209 -22.893 -19.25 -21.683 -23.763 -13.924 -21.724 -17.444 -3.5748 -17.986 -22.439 -13.878 -18.999
-6.9803 -28.405 -1.2671 -10.911 -16.916 -12.619 -8.2358 -31.939 -20.217 -15.746 -12.807 -12.689 -7.6411 -26.213 -27.828 -23.662 -7.0495 -23.274 -6.1919 -4.8558 -20.334 -27.177 -25.485 -24.847 -12.948 -11.642 -12.594 -30.594 -8.3148 -20.026 -23.01 -9.3483 -12.66 -12.388 -14.206 -10.104 -30.389 -15.8 -25.584 -13.036 -18.757 -10.94 -14.992 -10.937 -22.873 -22.396 -12.996 -22.097 -22.875 -21.48
-7.4668 -25.427 -1.8161 -9.3737 -14.507 -12.064 -8.002 -30.877 -17.893 -15.555 -11.483 -10.085 -6.7247 -23.753 -25.027 -20.838 -5.3111 -22.762 -3.2444 -1.8915 -17.779 -24.924 -24.275 -22.043 -10.265 -8.8091 -9.7712 -29.135 -6.084 -19.351 -22.227 -8.482 -10.09 -10.665 -13.804 -10.946 -29.151 -15.006 -24.89 -10.428 -18.303 -9.2424 -13.135 -10.782 -21.609 -19.653 -11.903 -21.569 -21.17 -20.484
-15.568 -27.707 -22.202 -30.809 -15.525 -10.006 -14.252 -10.939 -15.029 -6.7378 -11.423 -28.889 -15.351 -18.535 -23.941 -21.964 -17.108 -1.2123 -20.806 -22.862 -17.318 -16.818 -7.0381 -22.276 -28.65 -19.229 -19.108 -12.128 -26.998 -3.2633 -2.9796 -13.611 -29.038 -13.088 -8.2892 -13.283 -10.544 -7.3261 -3.8359 -29.12 -3.7713 -30.487 -12.278 -11.518 -6.5907 -20.235 -10.614 -1.1191 -10.12 -4.583
-22.476 -23.071 -28.003 -34.617 -15.48 -16.394 -20.674 -4.3684 -12.987 -14.65 -15.859 -31.351 -20.977 -12.953 -18.659 -18.375 -21.989 -8.5362 -25.063 -27.473 -15.11 -10.303 -3.2453 -18.135 -30.95 -21.405 -20.858 -2.4162 -30.833 -9.774 -7.0835 -19.282 -31.546 -16.699 -15.274 -21.253 -1.9951 -13.134 -6.3171 -31.49 -11.566 -34.163 -14.501 -18.45 -5.7473 -17.064 -15.624 -9.0488 -6.9364 -7.504
-3.654 -25.382 -10.07 -19.218 -11.465 -2.4357 -2.1164 -21.823 -13.769 -5.4916 -4.4811 -18.339 -3.6073 -19.756 -23.225 -19.6 -5.7686 -12.946 -9.5014 -11.145 -14.994 -19.781 -15.606 -20.518 -18.256 -10.514 -10.969 -20.987 -15.542 -9.7442 -12.762 -2.347 -18.438 -5.6569 -3.8802 -3.6927 -20.469 -5.7042 -15.283 -18.629 -8.4291 -18.981 -7.735 -0.7321 -13.138 -17.902 -3.9003 -11.77 -14.043 -11.428
-20.544 -24.135 -26.376 -33.526 -15.043 -14.463 -18.823 -5.0824 -13.015 -12.399 -14.32 -30.573 -19.304 -14.121 -19.857 -19.052 -20.502 -5.9853 -23.769 -26.124 -15.28 -11.71 -1.7249 -18.973 -30.209 -20.56 -20.109 -4.9515 -29.706 -7.4852 -4.6326 -17.568 -30.758 -15.377 -13.199 -19.085 -3.6374 -11.196 -3.8219 -30.736 -9.2346 -33.102 -13.424 -16.456 -4.3215 -17.584 -13.951 -6.539 -6.7931 -5.4646
-18.218 -8.9834 -18.368 -19.063 -6.0055 -15.976 -16.543 -24.147 -6.8949 -18.644 -12.756 -14.247 -14.933 -9.3586 -8.5003 -4.3328 -13.623 -21.171 -13.44 -15.461 -4.6696 -11.793 -18.235 -5.5774 -13.684 -7.9534 -7.0196 -20.355 -16.15 -18.232 -19.35 -14.734 -14.476 -11.131 -17.054 -20.311 -21.714 -15.707 -21.652 -14.228 -18.782 -18.466 -9.9536 -17.144 -16.195 -3.8154 -13.756 -20.314 -13.117 -17.111
-23.129 -5.2372 -22.376 -20.893 -11.19 -21.206 -21.555 -27.854 -11.372 -23.872 -17.988 -15.658 -19.847 -11.336 -7.4996 -5.249 -18.323 -25.999 -17.45 -19.109 -9.0363 -14.173 -22.472 -5.8824 -15.053 -12.379 -11.55 -23.69 -18.709 -23.23 -24.088 -19.808 -15.88 -16.334 -22.294 -25.414 -25.365 -20.911 -26.223 -15.524 -23.892 -20.275 -15.183 -22.321 -20.713 -6.4895 -18.992 -25.215 -17.351 -21.901
-22.452 -18.222 -27.03 -32.367 -12.601 -16.638 -20.494 -8.9431 -9.5164 -15.973 -15.16 -28.574 -20.326 -8.1193 -13.768 -13.848 -20.858 -11.821 -23.408 -25.879 -11.288 -5.3822 -5.9259 -13.469 -28.115 -18.974 -18.27 -4.6062 -28.712 -11.645 -9.8727 -18.807 -28.784 -15.455 -15.997 -21.99 -6.4637 -13.643 -10.286 -28.668 -13.398 -31.862 -12.909 -18.762 -6.7145 -12.725 -15.257 -11.895 -4.9824 -9.0886
