50 25 15
146.0 87.0 672.0 1337.0 31.0 559.0 2370.0 1089.0 33.0 32.0 5495.0 904.0 1466.0 143.0 615.0 564.0 226.0 3016.0 253.0 195.0 38.0 807.0 551.0 304.0 814.0 337.0 4368.0 577.0 482.0 495.0 231.0 322.0 685.0 12912.0 325.0 366.0 3671.0 2213.0 705.0 328.0 1681.0 1117.0 275.0 500.0 2241.0 733.0 222.0 49.0 1464.0 222.0
-0.04374525 -0.02838375 -0.154896 -0.23096675 -0.01715463 -0.07483613 -0.50569875 -0.46527525 -0.0132495 -0.008328 -0.554995 -0.090739 -0.05185975 -0.042042 -0.26698687 -0.081357 -0.030623 -0.230347 -0.03542 -0.06371625 -0.013262 -0.159786 -0.02252213 -0.071174 -0.27157075 -0.06693663 -2.61534 -0.05582475 -0.0991715 -0.19843312 -0.04440975 -0.09784775 -0.15695063 -4.514358 -0.0537875 -0.048861 -0.65986225 -0.46721963 -0.34060313 -0.064288 -0.23134763 -0.0809825 -0.1104125 -0.1955625 -1.09304775 -0.37291375 -0.16103325 -0.018571 -0.180255 -0.0333555
-0.06739725 -0.03204863 -0.04914 -0.32372113 -0.01715463 -0.06421512 -0.81972375 -0.33391463 -0.02020838 -0.014596 -1.41015437 -0.176845 -0.38207625 -0.01953737 -0.17181562 -0.2564085 -0.07031425 -0.784537 -0.09452713 -0.08597062 -0.01581275 -0.23170987 -0.12087563 -0.04883 -0.24063875 -0.04124038 -2.81463 -0.11056763 -0.08585625 -0.12480187 -0.03727762 -0.04673025 -0.13451688 -3.726726 -0.09745938 -0.12055125 -0.97602712 -0.60774513 -0.54470062 -0.071463 -0.38011613 -0.39723312 -0.16111563 -0.1698125 -1.68663263 -0.57109863 -0.15576075 -0.02542488 -0.340563 -0.07095675
-0.1035505 -0.05457075 -0.264096 -0.29982225 -0.02152175 -0.237016 -0.2849925 -0.26544375 -0.02480775 -0.019952 -2.05925125 -0.320694 -0.4247735 -0.05044325 -0.36054375 -0.356025 -0.1049205 -0.925158 -0.12441275 -0.14113125 -0.0203015 -0.4870245 -0.19877325 -0.128516 -0.396825 -0.1214885 -4.0677 -0.22113525 -0.2244915 -0.25455375 -0.11116875 -0.133469 -0.3510625 -2.29188 -0.1807 -0.1818105 -0.7360355 -0.63568425 -0.6517725 -0.086182 -0.70728075 -0.52917875 -0.20714375 -0.32575 -2.1076605 -0.66703 -0.184815 -0.03928575 -0.34221 -0.119991
-0.076504 -0.038454 -0.196224 -0.21024325 -0.015779 -0.16197025 -0.43134 -0.0637065 -0.0186945 -0.014024 -1.0413025 -0.153228 -0.153197 -0.040898 -0.253995 -0.251544 -0.063054 -0.366444 -0.0775445 -0.1050075 -0.013262 -0.360729 -0.0967005 -0.108224 -0.2460315 -0.08180675 -3.258528 -0.114246 -0.141226 -0.2215125 -0.08229375 -0.0788095 -0.2592725 -2.03364 -0.12049375 -0.114009 -0.59561975 -0.2733055 -0.52117125 -0.064288 -0.3958755 -0.3222545 -0.1562 -0.233125 -1.69251525 -0.53124175 -0.1436895 -0.0302085 -0.244488 -0.0788655
-0.052195 -0.0239685 -0.138768 -0.296814 -0.0106175 -0.10383425 -0.657675 -0.167706 -0.0132495 -0.008696 -0.126385 -0.084298 -0.158328 -0.03428425 -0.162975 -0.157638 -0.025425 -0.274456 -0.03542 -0.07254 -0.006935 -0.26166975 -0.038019 -0.0893 -0.1105005 -0.0561105 -2.532348 -0.05582475 -0.0745895 -0.19069875 -0.05826975 -0.043309 -0.17347625 -3.228 -0.0719875 -0.05307 -0.833317 -0.30982 -0.40378875 -0.078228 -0.158014 -0.136274 -0.1104125 -0.1625 -1.31938875 -0.40919725 -0.1067265 -0.02205 -0.313296 -0.0419025
-0.05776125 -0.02628488 -0.091476 -0.21275012 -0.01250463 -0.07483613 -0.58805625 -0.13571663 -0.01525838 -0.010508 -0.46089312 -0.012317 -0.11526425 -0.02289788 -0.15828563 -0.1842165 -0.03918275 -0.235625 -0.05082137 -0.07875563 -0.00924825 -0.23493787 -0.02252213 -0.067982 -0.13644675 -0.02952962 -2.647554 -0.02430613 -0.06609425 -0.15598688 -0.04628663 -0.02861775 -0.15249813 -2.613066 -0.07592812 -0.07379475 -0.65940337 -0.20497912 -0.44494312 -0.052111 -0.16494812 -0.20427138 -0.12598437 -0.1626875 -1.44628537 -0.45381863 -0.12024075 -0.02361188 -0.219051 -0.04847925
-0.06641175 -0.03220087 -0.149772 -0.20071713 -0.01363612 -0.12332937 -0.48555375 -0.08861737 -0.01646287 -0.011812 -0.66146062 -0.090739 -0.05185975 -0.03530312 -0.21148312 -0.2125575 -0.04743175 -0.230347 -0.06005587 -0.09152812 -0.01063525 -0.30494512 -0.05847488 -0.094354 -0.18976375 -0.05851163 -2.944578 -0.07436087 -0.10790775 -0.19892813 -0.06632587 -0.05655125 -0.21192187 -2.29995 -0.09802812 -0.08870925 -0.56946388 -0.15076063 -0.47243812 -0.056211 -0.27925612 -0.24504188 -0.13719062 -0.1985625 -1.53760612 -0.48057313 -0.12834375 -0.02682137 -0.208071 -0.06351975
-0.04374525 -0.01838963 -0.218484 -0.64292988 -0.01524037 -0.15840663 -1.38615375 -0.51550537 -0.01817063 -0.011332 -1.98300813 -0.327813 -0.62653175 -0.05553762 -0.07310812 -0.1847805 -0.06856275 -1.263327 -0.10274962 -0.05467313 -0.01628775 -0.14919412 -0.19650037 -0.119434 -0.20197375 -0.11613862 -2.113566 -0.19279013 -0.11525825 -0.23976562 -0.06476663 -0.09623775 -0.16808187 -6.812694 -0.05780938 -0.10865625 -1.85247838 -0.97731612 -0.47631563 -0.152561 -0.49862662 -0.41119563 -0.12502187 -0.0933125 -1.34768138 -0.52583588 -0.14205225 -0.01756037 -0.690093 -0.04903425
-0.038471 -0.0226635 -0.353304 -0.80186575 -0.00955575 -0.2725125 -1.5529425 -0.57907575 -0.01211925 -0.005464 -2.20212125 -0.413354 -0.7121095 -0.083083 -0.217095 -0.081357 -0.07119 -1.41375 -0.10214875 -0.06371625 -0.0161975 -0.338133 -0.23844525 -0.181488 -0.2468455 -0.17111175 -2.10756 -0.25460125 -0.2044885 -0.3408075 -0.1188495 -0.1461075 -0.3284575 -8.105508 -0.106925 -0.1020225 -2.22003725 -1.14578075 -0.34351125 -0.19762 -0.62659275 -0.40854275 -0.07885625 -0.2075 -1.09304775 -0.39050575 -0.101343 -0.01983275 -0.866322 -0.0642135
-0.06429475 -0.03117863 -0.151116 -0.25921088 -0.01318662 -0.12444737 -0.53176875 -0.10985288 -0.01593487 -0.011348 -0.58178312 -0.092547 -0.11563075 -0.03558912 -0.20779312 -0.2043795 -0.04415475 -0.114231 -0.05638738 -0.08870062 -0.01008425 -0.30655912 -0.06260738 -0.094962 -0.17796075 -0.05918563 -2.894346 -0.07551488 -0.10887175 -0.19991813 -0.06678788 -0.05719525 -0.21329187 -2.580786 -0.09607812 -0.08340225 -0.73007013 -0.24757938 -0.46820813 -0.070479 -0.26917013 -0.22884537 -0.13320312 -0.1955625 -1.50511163 -0.46994463 -0.12512475 -0.02611088 -0.272121 -0.06030075
-0.05396525 -0.02582813 -0.236796 -0.69206463 -0.01789088 -0.17769213 -1.47325125 -0.57376688 -0.02099213 -0.014068 -2.41573937 -0.375951 -0.70496275 -0.05947012 -0.12569062 -0.2330025 -0.08788575 -1.448811 -0.12438112 -0.06729938 -0.01953675 -0.11166862 -0.22873387 -0.116166 -0.27157075 -0.12852337 -2.396394 -0.22351537 -0.14092475 -0.23444437 -0.06101288 -0.11338425 -0.15695063 -7.283982 -0.08559688 -0.13994925 -1.98738763 -1.09515837 -0.53659312 -0.163057 -0.61965863 -0.50669912 -0.14853438 -0.0954375 -1.49278612 -0.58814087 -0.16103325 -0.02073313 -0.743529 -0.06801525
-0.052195 -0.022968 -0.09828 -0.23096675 -0.0113305 -0.07029425 -0.569985 -0.127413 -0.013959 -0.009288 -0.25277 -0.024634 -0.1037195 -0.02434575 -0.14621625 -0.162714 -0.030623 -0.228462 -0.041239 -0.073125 -0.007809 -0.22333725 0 -0.07106 -0.105413 -0.032689 -2.481024 -0.01601175 -0.0591655 -0.16099875 -0.04440975 -0.023989 -0.1469325 -2.617908 -0.0635375 -0.059841 -0.65986225 -0.20525575 -0.42775875 -0.05658 -0.10086 -0.161965 -0.1155 -0.1455 -1.36084725 -0.42605625 -0.1118325 -0.02174375 -0.238998 -0.0400155
-0.041829 -0.0177915 -0.193032 -0.48700225 -0.0101525 -0.139191 -1.02384 -0.3359565 -0.0127545 -0.007688 -0.9753625 -0.19775 -0.384825 -0.0489775 -0.11931 -0.126195 -0.02712 -0.740428 -0.05635575 -0.058695 -0.0093195 -0.20982 -0.10703175 -0.108984 -0.0527065 -0.09073725 -2.22222 -0.11698675 -0.0895315 -0.22275 -0.06843375 -0.0693105 -0.193855 -5.126064 -0.0489125 -0.041541 -1.372954 -0.635131 -0.39250875 -0.119392 -0.22567425 -0.20636575 -0.10071875 -0.130875 -1.24879725 -0.40553225 -0.1056165 -0.018571 -0.519354 -0.0261405
-0.0739125 -0.051156 -0.574728 -1.351707 -0.020057 -0.4547465 -2.59515 -1.0579635 -0.019404 -0.019504 -4.61992125 -0.792356 -1.3527515 -0.1313455 -0.399135 -0.350949 -0.174585 -2.74079 -0.21789625 -0.0950625 -0.030666 -0.56025975 -0.469452 -0.282264 -0.592592 -0.29479075 -1.240512 -0.4965085 -0.370899 -0.5049 -0.1872255 -0.2670185 -0.5312175 -13.615704 -0.2133625 -0.2694675 -3.78755425 -2.09073175 -0.409605 -0.326442 -1.331352 -0.91957025 -0.13193125 -0.320875 -0.8997615 -0.4592245 -0.149406 -0.0200655 -1.479372 -0.1497945
